Date,Open,High,Low,Close,Volume,SMA_50,EMA_50,RSI,MACD,Upper_Band,Lower_Band,Target
2025-02-17,194.88855372533334,205.9971878373859,192.47721600978775,196.1630848192322,76928,,142.47850452563432,56.04440478323984,1.9953517372854321,187.28142970148434,85.45983065608385,1
2025-02-18,196.56320330745592,211.94295161106612,195.02413927487174,202.02089891538097,68322,,144.81350038405574,55.666298519819236,6.456771396927422,197.89062506840617,84.35164804131618,1
2025-02-19,180.8397348116461,199.73504940929467,166.91395929408333,170.91439374728634,137896,,145.83706482967264,50.40646195382019,7.397173608059006,199.44319558355267,89.89257454223525,0
2025-02-20,130.46137691733708,147.4543247308853,123.66387764197576,127.97350165727096,112292,,145.13653294055885,48.760081369945624,4.624173423183038,199.45410734587267,89.2764042446442,0
2025-02-21,109.76721140063839,114.71417343550235,95.27187597006316,108.51437189587193,79055,,143.70036976233584,52.324772946922735,0.8466025461095228,197.82948269653355,85.16492458882948,0
2025-02-24,168.4233026512157,177.43418535741756,167.11617583523685,168.98825843444905,92891,,144.69205167104616,47.046702032949355,2.701447052378768,200.7568640881001,85.7213165444507,1
2025-02-25,144.01524937396013,146.59843767699005,137.70944261734792,142.37761734026935,131912,,144.60128954042747,51.28709899881047,2.0011008996081046,201.0364720319518,86.49324939185756,0
2025-02-26,112.20382348447788,131.28484402965233,101.41399763697113,122.59380960618675,187660,,143.7382511116337,49.5004954866021,-0.1486034085533845,200.43631937440065,84.47341778300293,0
2025-02-27,149.51769101112703,161.64118370014464,133.70322771434775,136.6891504876661,140536,,143.46181579304672,44.29939065274,-0.7067365322820933,200.40706523966168,86.10380284725198,1
2025-02-28,103.43885211152184,108.01170822159109,97.06380205288045,103.27468300174066,56304,,141.88584980123082,57.614816575572064,-3.8015079069321587,201.55154981231405,82.88196731768582,0
2025-03-03,190.9320402078782,204.36605389599535,178.41421267913802,185.07248930391071,57345,,143.5794435072183,47.21539310702177,0.3423168225826885,206.81129880202622,84.04017745468997,1
2025-03-04,125.8779981600017,138.2405629691596,108.15844319527795,137.12532478966443,141006,,143.32634081241224,53.9412822124316,-0.23984292976101074,206.5760343062276,83.58358224003022,0
2025-03-05,166.2522284353982,173.41548279605502,153.9349646717521,163.35468440660736,196424,,144.11176605140028,51.21927642432147,1.3991528226576122,205.18677057949031,83.92075018720544,1
2025-03-06,131.1711076089411,133.44225945293368,126.51191811386842,132.09772160055383,179350,,143.64062705332788,46.04901847383456,0.17388861198807604,204.4169466114737,86.90020694162529,0
2025-03-07,152.0068021177811,165.43826602963708,151.51878648665033,159.17765358420274,69446,,144.2499222114014,43.42048195613915,1.3721646323871823,205.57174472297106,87.52285499228509,1
2025-03-10,154.67102793432798,165.07718195240386,137.26905045630937,138.4762718785147,52336,,144.0235045512882,45.36899348311894,0.6439553996833354,204.35809288281249,86.69515542248351,0
2025-03-11,118.4854455525527,133.9318133872655,118.06005733554497,128.10928151278458,112032,144.01106744070955,143.39941737330767,57.84855960808791,-0.7609138049683679,203.15374274082225,90.077472645553,0
2025-03-12,196.95846277645586,207.36173279869573,179.46442932277188,206.00601708831923,147852,145.27275985231017,145.85457814644536,57.50219077169962,4.361061180945114,210.68409547819016,86.61712215861688,1
2025-03-13,177.51328233611144,194.55691234248224,166.9345396555672,183.55248556450246,188593,145.05251861898398,147.3329274569574,53.35852052591768,6.533140935177499,214.4177388000951,88.77785567207782,0
2025-03-14,193.9498941564189,204.9880309319086,175.16854018616098,199.5963347988577,68474,145.917507340859,149.3824728429143,56.39915528536934,9.440312294821751,219.99758982117845,91.21021362214873,1
2025-03-17,189.4827350427649,200.70149447347262,173.5070703272916,197.55255592438286,105718,146.7531010717448,151.27149570885425,52.800082598340275,11.447392255612584,220.254037679847,91.09271287399531,0
2025-03-18,159.78999788110852,177.32306993427542,139.83131567044177,148.38242643290238,94629,147.5045436560422,151.1581988745032,55.312851734370945,8.96703269559427,213.81363423018993,92.16926907540451,0
2025-03-19,192.18742350231167,200.25708082655962,185.17318719327747,188.3716490039395,95232,149.0924636804166,152.6175498599713,50.11578751706392,10.11156609218014,216.25045274989975,91.47817608136,1
2025-03-20,108.84925020519195,111.52955477420477,93.50548442656941,104.5178487506875,136544,148.97151024993377,150.73128707137192,42.48606091170687,4.203856726371981,217.94306907490426,87.43999446569711,0
2025-03-21,119.59828624191452,120.1739397681813,111.55966796972967,115.1003789255463,100669,147.52402742554253,149.33399655584935,47.43503382627665,0.37159274458653613,217.39421558210327,88.64744866146557,1
2025-03-24,104.5227288910538,119.62547400452618,94.92521648497562,115.67000694648885,119184,146.44339968112234,148.01384010058032,47.50341687772493,-2.589687544253792,216.34002633154103,84.36981276323176,1
2025-03-25,132.53303307632643,144.93922410339573,119.98292381195903,142.44417114871658,63140,145.7001304671569,147.79542171031116,50.05645432019964,-2.744436067307049,216.34166680667556,84.37482766894196,1
2025-03-26,138.8677289689482,152.94932433093268,121.39418668522143,132.54644695605583,176468,146.12695902334377,147.19742270034038,44.09215531357812,-3.623964206808239,216.10366407802428,85.60809413258018,0
2025-03-27,127.13490317738959,131.39418640756782,107.45323379340368,113.12414062150233,133457,144.44084246903873,145.86121555999378,54.93108870571031,-5.821112237871176,216.82596599479814,82.52929122918995,0
2025-03-28,182.87375091519294,185.60118042692835,167.50828263790257,181.63025100693645,64357,144.06885984857325,147.2639228324229,50.16558406064779,-2.0113121489785044,218.44832274882532,88.7424912756823,1
2025-03-31,135.67533266935894,135.96622598271657,127.31999702601226,129.69603292804567,161672,144.24726923669851,146.57498597342772,40.88420993814713,-3.1464056907663576,214.74276944912714,86.91039893779396,0
2025-04-01,128.09345096873807,135.10520214487002,119.66631092319666,132.3665639041203,118673,144.75438508690414,146.01779295110194,45.90052741955958,-3.786833707571219,214.75453240192468,86.42275989644209,1
2025-04-02,154.26960831582485,166.06796205291752,139.51796228404703,150.76821282048326,171673,145.7701608715812,146.2040839263718,40.18157703944628,-2.7775009444170564,213.84429996782717,86.07434517192719,1
2025-04-03,114.09242249747626,121.9373033994709,109.31687958211022,117.74164223040502,115633,145.44447197598964,145.08790974221625,48.057674684993664,-4.589658958311986,214.28363675798983,84.19940044474959,0
2025-04-04,180.21969807540398,188.96919651587856,178.0102158127761,179.05718547355505,146111,145.70810738651255,146.42003820226876,46.70222321091,-1.0658686653765699,216.5128292767603,83.95816111491436,1
2025-04-07,107.45506436797709,125.53823825785206,100.36262121516155,116.06866466173048,128258,145.34647018049574,145.22978825950256,50.96835783715973,-3.317642960283507,216.96827167706704,81.26195799292918,0
2025-04-08,198.68869366005174,205.65380300051774,192.94391382697012,198.68583095591117,193996,146.68294261106027,147.32610365936173,58.1749932470767,1.5464974869494768,223.18500931657076,82.10287529773815,1
2025-04-09,177.22447692966574,187.50426671286195,171.29831452054594,180.80486323037564,119286,147.32316683026292,148.63899619155836,50.33938362967031,3.913407847993028,218.73992474497686,84.02784448353769,0
2025-04-10,119.87156815341724,135.5446284082401,115.19941313241904,118.61769835838481,143269,147.2819639735793,147.46169039417902,49.10433044583669,0.7624280801276484,215.22381256237213,81.05047794553059,0
2025-04-11,100.55221171236025,108.48306735878565,99.71034791963301,106.17473454610604,124071,146.92449481308384,145.84259408641145,54.22395384314098,-2.7075780031409806,208.4427661250225,78.4893643576051,0
2025-04-14,181.54614284548342,193.9878768500409,181.18866415081513,192.2317874625613,80651,148.35127260160013,147.66177814037812,52.154661919172845,1.4695619420853347,207.28171323193584,79.11834040450962,1
2025-04-15,170.6857343847617,187.93300855969662,150.93128659004108,158.95103241275868,120202,148.64941481197036,148.10449399419696,54.47813689436876,2.0706277420124763,208.16340868948924,79.29350554494188,0
2025-04-16,172.90071680409875,191.8911292772516,164.3452541293815,166.98179532557376,98777,148.51153787443727,148.84478032091764,48.88538358120394,3.1585820028977594,204.63718817876295,80.68074068783156,1
2025-04-17,177.12703466859458,180.06850428717533,169.44050172540094,169.69173267845812,198066,149.70534465327597,149.6623078643506,48.58393792731436,4.191149922022049,206.28464182366469,85.55067543570686,1
2025-04-18,107.40446517340904,125.93621767663893,93.81151951954764,114.43466019674256,117263,149.1659740179582,148.28083148522873,50.68878798534374,0.5444078951931317,206.3235939039085,85.44515148258266,0
2025-04-21,135.84657285442725,145.688898716018,131.48149509712596,140.10672510246147,150158,148.79031280044512,147.96027829374765,46.10834119415782,-0.27101624041537775,205.94029841855726,88.27211878353117,1
2025-04-22,111.58690595251298,116.75179371849214,92.58768227350848,105.7981394810155,60800,148.77968337602562,146.30686108540522,54.76340081410347,-3.6436600288232626,206.93403401529338,83.61378002002493,0
2025-04-23,186.31034258755935,195.49305771232457,170.5834422992483,176.36115525967708,87823,149.0007865895391,147.48546085694528,49.09569219709032,-0.6155630484653045,210.32255374990748,84.60673111577299,1
2025-04-24,162.3298126827558,181.93046418846535,160.54159263651061,168.9026307718226,113878,149.88666486075866,148.32534987321498,51.83255352152133,1.1689105587494453,211.6282764637435,88.878857416969,0
2025-04-25,133.08980248526493,142.94216436512232,124.73818696956636,135.5600207374884,68708,150.20838037376217,147.82474873063745,39.88467642128595,-0.10612784926280483,207.80574467726,88.09436617650766,0
2025-04-28,106.35583502860237,112.93086723435253,88.77346887735908,100.77406377737238,193891,148.30059995292496,145.9796238305094,46.32161342069948,-3.8788282643328102,209.5300712395939,83.47784269910646,0
2025-04-29,131.09823217156622,143.76624925790074,112.20359172573802,143.38072781550972,113870,147.12779653092753,145.8777063397251,50.69744142942568,-3.391622304273227,209.75227817641422,84.35705215342506,1
2025-04-30,132.5183322026747,137.32124457823858,123.17030197767733,125.10105308454244,59283,146.21152971767265,145.06293562383559,56.4419193746786,-4.42946493741735,209.1954204907652,82.34719386548002,0
2025-05-01,172.9606178338064,174.4778843959797,160.69239004959223,170.27530136933737,128707,147.05756571191398,146.05165584914937,46.48827465429624,-1.5884675368210424,211.28340063822827,85.51257963191017,1
2025-05-02,163.75574713552132,166.33334157373432,160.4150682136798,162.8079372079215,55774,148.14343701815497,146.7087649220424,52.43337723535337,0.059800152043948174,209.21035007805202,85.96070536552307,0
2025-05-05,188.72127425763267,191.28219103678813,168.89790173489314,178.48284579434812,192055,148.33332876535297,147.95480730919166,47.7709318521759,2.6009165459175563,211.9310065786834,89.48146697815346,1
2025-05-06,147.22149251619493,150.2595463864408,142.58805848852606,148.09310106334343,146468,148.44763843981443,147.96023059366823,43.31778763301065,2.1379264879786604,205.0828942306355,91.27030633694457,0
2025-05-07,111.95942459383016,114.73596804681837,93.10478911112764,108.0829994019661,146334,148.15742223573,146.39641760575836,57.21412209615518,-1.4408678664477748,201.95959377039486,87.12142041434426,0
2025-05-08,171.3244787222995,184.14197361836378,158.3315457424521,183.9162870744676,68133,149.10196496746605,147.86778503590384,52.72704109683541,1.8210326430353518,206.4314312082463,89.17944184810115,1
2025-05-09,176.07850486168974,179.71610654967265,163.92376896411255,165.95141492723022,196011,150.35549960597584,148.57694699242643,54.57178980868915,2.9228049775454963,206.50646907304173,95.08207202141813,0
2025-05-12,156.12771975694963,163.0410654234269,145.87394953661945,147.6612119525323,50781,149.6072740589483,148.54103581439136,51.453597983995046,2.293661070960212,200.75306528744568,96.37841825601123,0
2025-05-13,177.09671799545612,195.03248619357635,172.48332176110094,188.81655685336165,164586,150.64109870022222,150.12046801199804,48.29882446056627,5.057650924602456,205.1271688238531,94.99086716366409,1
2025-05-14,149.37955963643907,158.85879244169652,145.8489989963289,153.37369331808526,77624,150.44147887845176,150.24804547498186,52.02646006190398,4.338182055843106,203.8999337410747,94.85729204569364,0
2025-05-15,152.2732829381994,165.62443770861995,147.8635587567959,152.732893168916,56823,150.85418230981904,150.3454904825871,54.8276834077794,3.6739396874416173,202.24331135321148,94.8180304826027,0
2025-05-16,142.75410183585495,146.20049925988755,139.02533659296986,139.5951834843698,68489,150.46253290782238,149.92390981599036,43.32845511159067,2.063631193916052,201.2712013541797,98.30619281039719,0
2025-05-19,102.54191267440952,106.38769305058293,86.95022320307444,88.61520284679541,79118,149.46531152718796,147.51964679759055,48.27165375499941,-3.288302761489291,205.4432801350526,88.98496180395767,0
2025-05-20,110.78914269933044,111.60651502466001,103.78663751599584,110.77910062523452,150417,149.11870790943695,146.0788410653413,41.060238662092786,-5.675879652925829,204.98479485010466,89.94154320332757,1
2025-05-21,103.14291856867342,106.52161983011672,101.9860650374055,102.85628980159827,131816,147.05571336370255,144.38383905499842,48.749687960395796,-8.113825036387823,202.9060672940613,84.66978421356299,0
2025-05-22,163.64104112637804,169.21284790701722,144.2589885235618,152.32835701320084,63565,146.43123079267653,144.6953887788495,43.14738666896684,-5.984941271093305,201.05077293770842,84.86765119405374,1
2025-05-23,131.43559810763267,134.9758077931676,113.75988040836415,118.56860617931274,141179,144.81067622028561,143.67080906906375,48.99768001231629,-6.9418934728269335,201.1461297449159,83.07315293102866,0
2025-05-26,150.85706911647029,152.6311197916114,132.30202345256603,139.5187775538287,73648,143.65000065287452,143.5079843037604,57.64669926280627,-5.941293709576172,199.825071288784,88.26868276480627,1
2025-05-27,190.7566473926093,193.1693648146213,170.8584909396806,172.4073975391024,91971,144.13050007499854,144.641294626715,42.820476309942656,-2.4660473582373754,202.69589362404594,88.30052740190348,1
2025-05-28,124.92922291488749,134.144798275542,121.45131793049774,128.03999318429464,68658,142.92386695860563,143.99026319760048,45.753575523625045,-3.25445301602511,202.6369288182653,88.65338621765939,0
2025-05-29,141.03829230356297,145.16496667167883,133.1134519255098,133.92828573266766,71253,143.51207569824524,143.59567584603448,53.80670589384042,-3.3653406299085304,199.82194233461462,87.8336711376431,1
2025-05-30,175.55511385430486,182.84051107526636,160.39034434022304,178.35848138831207,138664,144.77723774750055,144.95892312220224,41.28179809554991,0.13042218222747692,202.12038729687353,87.09028059342327,1
2025-06-02,122.87981654916224,132.9481619662594,108.9594041880864,114.5658667108683,153850,144.75515494278815,143.7670385570519,44.93444603602144,-2.221088149282309,198.09574294067465,84.72322704127413,0
2025-06-03,107.6979909828793,121.50588755546661,104.6200728560822,113.73861398155377,187924,144.1810437994449,142.58945327958142,46.90738554084883,-4.104119673467125,197.59425777619896,81.78926349757084,0
2025-06-04,128.9751452913768,129.76138808819877,112.65848279156445,127.71039207967641,183623,144.0843227019173,142.00596068350671,48.1436861284103,-4.418100880616777,196.96279232926102,84.38346821227984,1
2025-06-05,116.12212872540044,132.1103367035813,111.63331728866723,124.96134581137483,121947,144.32106680571474,141.33754441401135,63.102240179355455,-4.83304596311288,190.54803398151896,84.90273243371266,0
2025-06-06,192.9697652342573,205.52777302407546,188.49341293780483,197.57200778470204,111001,144.63990194127007,143.54281748737176,57.58864205468318,0.6892355793919478,197.32368900203863,81.28913669894011,1
2025-06-09,180.8120379564417,182.44721859541914,170.07254949857344,174.08607237031427,172775,145.52770273011544,144.7405921886636,56.918013945131804,3.134432987563997,200.61612662875135,80.63918511400564,0
2025-06-10,163.34037565104234,180.81194813317788,151.48157695420826,161.2486466675122,83243,146.1053443853833,145.38796687410866,55.32168314792519,3.9903977614061716,195.74049780658464,82.75802291758737,0
2025-06-11,187.14605901877178,205.56350702940804,175.54433486201555,195.6417790339334,125939,147.00281570965228,147.3587046058665,58.1342923137992,7.359162513602087,203.00641460275682,79.71891469299999,1
2025-06-12,180.36720768991145,181.58876688700872,178.53747094195634,181.57088434366744,107828,148.27940055191755,148.70035871323125,47.319647651568054,8.792178483607842,206.8696773224838,78.73945109074819,0
2025-06-13,118.65700588860358,124.19455885154765,101.10778863599597,116.38751793169547,188311,147.02600720108035,147.43318848650435,52.45682154507432,4.614903322017909,206.78570998260386,76.5026518753607,0
2025-06-16,189.25589984899779,205.379925444859,183.94389899722367,195.90055908401993,56710,148.62264508952612,149.33386968640693,53.881004829453154,7.632438562872011,211.42880186046943,82.58809562121753,1
2025-06-17,153.93422419156508,168.89941799923824,151.343925765909,164.17085512369212,87991,147.93234557288176,149.91571225257496,54.166132450141895,7.378480517556369,212.1732784940395,87.18279443749327,0
2025-06-18,180.74401551640625,184.4344359035338,162.9690539190267,172.9548700880332,188043,147.7753457100349,150.8192086382792,49.239886153213334,7.796144433423962,212.39837427971082,93.96755668046546,1
2025-06-19,189.60912999234932,193.79611645908352,170.49610002775427,171.8974175985712,135445,148.84094009483863,151.64580506809457,51.71163260069967,7.950173861985093,213.96118966286906,94.36164735584418,0
2025-06-20,131.80034749718638,139.20978955301402,114.55779515187737,128.41953310867657,130257,149.28583606609004,150.7349708736076,50.71002686281952,4.51193064742472,213.37185297378983,95.93607673785984,0
2025-06-23,111.00519245276767,120.6956521565881,94.81487095827012,119.59896141653087,87711,147.83317954516943,149.51395089489873,48.322840894726774,1.0630969893794884,214.10707181180766,93.20887628611223,0
2025-06-24,122.79351625419417,135.1586116848001,109.68867664141374,114.15363119617783,56530,146.93723152083783,148.12727169102732,52.25015174508892,-2.085481045064512,212.97799147572073,88.51257998790669,0
2025-06-25,142.71077886262563,150.0890516540211,131.69363145044284,144.38656135961313,61116,146.4853268415186,147.98057716822677,48.07239450497088,-2.116805804938167,212.96356296987506,90.1616653112842,1
2025-06-26,181.80147659224932,191.05217091491227,180.0617413940211,182.27008893760114,115794,146.73689396670147,149.3252639042807,52.12418600113809,0.9048229313528964,216.25751386505272,91.7018947365999,1
2025-06-27,186.07305832563435,201.02247708830947,177.90399406422037,190.29151729154827,181354,148.2540311085976,150.93178364495787,42.7705155673326,3.9017705229915123,218.05465666133955,91.09805553063673,1
2025-06-30,100.69521305311908,101.42887711093104,93.2414427128728,94.0329748021925,182970,147.33255610259218,148.7004578079867,45.364037510010455,-1.4734023661632136,220.3308644166305,86.76855858447817,0
2025-07-01,151.07473025775658,156.123469144637,145.87965458255007,150.4931709377324,54135,148.22645673172653,148.770760283663,46.56700100711543,-1.163981976584239,219.52635997259023,91.24851872413628,1
2025-07-02,141.74110031487788,156.00809203256892,127.27269804110618,149.0013492188071,187701,147.67926061090913,148.779802987002,50.639107827904716,-1.0272995637334077,219.35149497400528,93.55247943663431,0
2025-07-03,122.21078104707303,140.114917800817,112.29326634549761,121.96328014866867,159472,146.74047359844607,147.72817464040068,39.22737045184756,-3.0653880884483726,219.53101528730272,93.07315255706627,0
2025-07-04,111.98653673336828,122.22008557568161,110.36561241521532,118.24779060722841,175147,146.39422899584085,146.57208114890375,46.75284990298175,-4.923640222645389,214.60915942021416,90.06258670640743,0
2025-07-07,133.7615171403628,144.40378684566912,129.35785310136657,141.32614050831688,139087,147.20527053045973,146.36635798652782,52.81256598438794,-4.482417939976216,212.2818846546332,89.11386828578867,1
2025-07-08,194.2909703912519,196.43441061804742,180.62579511805998,195.2831927663274,83380,148.2433198294761,148.28466523279448,45.78051881393989,0.2186169965429201,217.01737380189974,87.78183374840364,1
2025-07-09,132.32029320207553,141.2685405385446,130.79767601226953,133.25458146354114,179951,148.40639039705607,147.69525018301985,52.047261701000465,-1.0488786642018795,211.07013406358172,87.49035372968243,0
2025-07-10,151.8790621743366,162.53140750343707,134.85492389336125,145.90658429249999,67071,147.91901605551934,147.6251064226073,54.94805502413116,-1.0207012078975026,207.3926468802537,87.60141090789372,1
2025-07-11,170.30189588951777,175.15130596221235,160.39896534923827,162.64745829276018,70074,147.9158064772161,148.21421826065253,53.049625529563656,0.34846140555714555,208.2012450443168,91.41880677993709,1
2025-07-14,136.3629602379294,141.74782485691702,126.75122869139643,141.63510297420717,117843,147.17885162081328,147.95621373961546,56.112054760804526,-0.2590031979804053,201.36808676575572,92.82541944751688,0
2025-07-15,197.17820827209607,204.7238915341885,185.3300525789057,203.30816006222076,89901,148.28315280079084,150.12687830128624,50.7200352393393,4.1878026290380035,208.4933795483749,89.61385715875059,1
2025-07-16,196.24472949421113,196.64615344976565,179.75111017570813,188.8737092579341,61205,149.89896699791018,151.6463618682136,44.03934359920588,6.472576900815483,211.03754345441467,88.66157716970088,0
2025-07-17,125.17822958253642,131.61981289419998,118.22204542449256,129.50341170429954,174661,148.81070949050684,150.77801088139347,55.98245689607767,3.452788540797741,208.63850472458074,86.82121531010769,0
2025-07-18,149.72485058923854,153.95381072916945,136.16452753805726,145.4319965264186,55906,148.4003211224906,150.56836325962976,47.35231915479678,2.3181658110292744,208.82519382055693,88.33577255590569,1
2025-07-21,130.08783098167697,136.63777802523526,118.77319170176115,129.91329205516945,183663,148.04536272454334,149.758360467298,46.79977020890426,0.16483920383433315,208.4665549948263,89.72584444550017,0
2025-07-22,128.48404943774676,130.8792920741318,123.14348403435834,123.83293353286166,175576,146.74569025813335,148.74167705810441,48.79059533014173,-2.009161401346745,207.89970337850696,91.26062629548788,0
2025-07-23,103.68869473545328,121.49924035025118,86.11609500835013,112.83993806922741,112987,145.93501515315617,147.3337657252073,53.704056130304416,-4.5664759136008115,208.5766894335328,87.42897791142347,0
2025-07-24,160.95643339798968,172.82828246907064,145.00791296585112,148.56094927112673,130685,145.8515762752004,147.38189057014532,52.25218496129051,-3.6684909379947896,204.7133271852537,87.92142619305511,1
2025-07-25,150.26790232288616,163.84994870577594,137.09886562971764,159.19706943304564,160454,146.2436139941739,147.84523091771004,39.502892844516204,-2.074669865124804,199.78749389704836,89.73781469541024,1
2025-07-28,105.14787512499893,120.93129989714569,88.1362405431141,113.78289809478423,155487,146.7469678991337,146.50945315994827,49.50672710764192,-4.4250895886905255,197.55641620959355,93.94388471212417,0
2025-07-29,127.86464642366114,137.8334904022423,110.5187624044651,129.87793104318132,104400,147.12894450749263,145.85723660634957,54.15517417528759,-4.932223899433268,196.94693768287252,92.4918392493901,1
2025-07-30,190.82658859666537,192.56499435841386,176.6593290623647,177.23448397196933,81852,148.61650839090004,147.08771689519742,44.41829402675813,-1.4956129531382487,200.3347467954037,91.92734361217516,1
2025-07-31,123.95618906669725,134.6983199030682,107.21592249942381,115.5466164418267,102756,147.88087357947256,145.85081099506522,45.80397783736371,-3.7070369668143712,200.68799728694978,90.93242674994485,0
2025-08-01,114.4894872091223,126.22630956953988,100.54005797573663,107.29843364395869,165357,147.65547012876547,144.33895305972771,42.522269668035776,-6.05536338913339,201.4999098724402,89.02557846812746,0
2025-08-04,148.9452760277563,163.8540655114429,135.3424605925503,145.6105275592876,169052,147.77730512887464,144.38881872637714,49.89850787754559,-4.769977870478073,201.68362286939987,89.27030417626486,1
2025-08-05,198.56504541106005,207.19823633565363,186.19281784675638,188.03379042004727,106481,148.08983298649355,146.10038624377597,49.53740628446641,-0.3243588128900683,200.0478328905901,90.18115392044665,1
2025-08-06,124.20552715115004,126.75713320706132,109.15119435999722,125.64721649456041,51283,148.0419774526989,145.29830115557144,52.646446969048185,-1.8143342938740261,200.1167459293564,89.35150438478229,0
2025-08-07,167.21355474058785,172.88907285656234,164.04145263472637,168.94128453855126,83691,148.74223742881654,146.22547697451182,54.19897171512578,0.49264002275461394,202.31923361239393,89.4524867263499,1
